Patient Name: FANTOMA, AGUA
Patient ID: FANTOMA
Plan: 23 EXS DFP100
Course: ANUAL CURVAS
Date: viernes, 27 de mayo de 2022 09:23:20 a.m.
Exported by: rlapera

Start: (-24.23, 0.00, 15.00)
End:   (24.46, 0.00, 15.00)

	050*050	100*100	150*150	200*200	250*250	350*350	380*380
5.322294	0.332023	9.115720	10.495204	9.845336	9.217066	8.353731	8.197519
5.347303	0.328801	8.985052	10.492695	9.844876	9.217408	8.354554	8.198365
5.372312	0.325688	8.792521	10.490124	9.844386	9.217727	8.355363	8.199205
5.397321	0.323228	8.224617	10.487186	9.843709	9.217908	8.356095	8.200016
5.422330	0.320769	7.656713	10.484247	9.843033	9.218090	8.356826	8.200827
5.447339	0.318309	7.088809	10.481308	9.842356	9.218272	8.357558	8.201637
5.472348	0.315850	6.520905	10.478369	9.841679	9.218453	8.358289	8.202448
5.497357	0.313390	5.953001	10.475431	9.841003	9.218635	8.359021	8.203259
5.522366	0.310930	5.385097	10.472492	9.840326	9.218816	8.359752	8.204069
5.547375	0.308471	4.817193	10.469553	9.839649	9.218998	8.360484	8.204880
5.572384	0.306011	4.249289	10.466614	9.838972	9.219180	8.361215	8.205690
5.597393	0.303552	3.681385	10.463675	9.838296	9.219361	8.361947	8.206501
5.622402	0.301064	3.176996	10.460623	9.837565	9.219508	8.362646	8.207278
5.647411	0.298407	3.046896	10.456898	9.836519	9.219448	8.363160	8.207855
5.672420	0.295751	2.916796	10.453173	9.835473	9.219388	8.363673	8.208431
5.697429	0.293094	2.786696	10.449448	9.834427	9.219328	8.364186	8.209008
5.722438	0.290438	2.656596	10.445723	9.833381	9.219268	8.364699	8.209585
5.747447	0.287782	2.526495	10.441998	9.832335	9.219208	8.365212	8.210162
5.772456	0.285125	2.396395	10.438273	9.831289	9.219148	8.365725	8.210739
5.797465	0.282469	2.266295	10.434548	9.830243	9.219088	8.366238	8.211316
5.822474	0.279813	2.136195	10.430823	9.829197	9.219028	8.366752	8.211893
5.847483	0.277156	2.006095	10.427098	9.828151	9.218968	8.367265	8.212469
5.872492	0.274592	1.888231	10.423231	9.827037	9.218854	8.367743	8.213012
5.897501	0.272558	1.840434	10.418552	9.825535	9.218430	8.368018	8.213355
5.922510	0.270523	1.792637	10.413872	9.824033	9.218006	8.368293	8.213699
5.947519	0.268488	1.744840	10.409192	9.822531	9.217583	8.368568	8.214043
5.972528	0.266453	1.697043	10.404513	9.821029	9.217159	8.368844	8.214386
5.997537	0.264419	1.649246	10.399833	9.819527	9.216735	8.369119	8.214730
6.022546	0.262384	1.601449	10.395153	9.818025	9.216311	8.369394	8.215074
6.047555	0.260349	1.553652	10.390473	9.816523	9.215887	8.369669	8.215418
6.072564	0.258314	1.505855	10.385794	9.815021	9.215463	8.369945	8.215761
6.097573	0.256280	1.458058	10.381114	9.813519	9.215039	8.370220	8.216105
6.122582	0.254279	1.413918	10.376329	9.811971	9.214585	8.370470	8.216427
6.147590	0.252471	1.390135	10.370956	9.810162	9.213959	8.370581	8.216625
6.172599	0.250662	1.366352	10.365583	9.808353	9.213334	8.370691	8.216824
6.197608	0.248854	1.342570	10.360211	9.806544	9.212709	8.370801	8.217023
6.222617	0.247045	1.318787	10.354838	9.804735	9.212084	8.370912	8.217221
6.247626	0.245237	1.295004	10.349465	9.802926	9.211458	8.371022	8.217420
6.272635	0.243428	1.271222	10.344092	9.801117	9.210833	8.371133	8.217619
6.297644	0.241619	1.247439	10.338720	9.799308	9.210208	8.371243	8.217818
6.322653	0.239811	1.223656	10.333347	9.797498	9.209583	8.371353	8.218016
6.347662	0.238002	1.199873	10.327974	9.795689	9.208957	8.371464	8.218215
6.372671	0.236189	1.177480	10.322449	9.793836	9.208313	8.371571	8.218408
6.397680	0.234353	1.162612	10.316099	9.791745	9.207566	8.371663	8.218571
6.422689	0.232517	1.147745	10.309749	9.789654	9.206818	8.371755	8.218733
6.447698	0.230681	1.132877	10.303398	9.787563	9.206071	8.371848	8.218896
6.472707	0.228845	1.118010	10.297048	9.785471	9.205324	8.371940	8.219059
6.497716	0.227009	1.103142	10.290698	9.783380	9.204577	8.372032	8.219222
6.522725	0.225173	1.088274	10.284347	9.781289	9.203829	8.372124	8.219384
6.547734	0.223337	1.073407	10.277997	9.779197	9.203082	8.372216	8.219547
6.572743	0.221500	1.058539	10.271647	9.777106	9.202335	8.372308	8.219710
6.597752	0.219664	1.043671	10.265296	9.775015	9.201587	8.372400	8.219872
6.622761	0.217864	1.029491	10.258714	9.772892	9.200827	8.372480	8.220029
6.647770	0.216252	1.018935	10.250906	9.770604	9.199999	8.372499	8.220156
6.672779	0.214640	1.008379	10.243099	9.768316	9.199170	8.372519	8.220283
6.697788	0.213029	0.997822	10.235291	9.766028	9.198342	8.372538	8.220409
6.722797	0.211417	0.987266	10.227483	9.763740	9.197514	8.372557	8.220536
6.747806	0.209805	0.976710	10.219676	9.761452	9.196685	8.372576	8.220663
6.772815	0.208193	0.966154	10.211868	9.759164	9.195857	8.372595	8.220789
6.797824	0.206582	0.955598	10.204061	9.756876	9.195028	8.372614	8.220916
6.822833	0.204970	0.945041	10.196253	9.754588	9.194200	8.372633	8.221043
6.847842	0.203358	0.934485	10.188446	9.752300	9.193372	8.372652	8.221169
6.872851	0.201760	0.924334	10.180311	9.749977	9.192523	8.372671	8.221296
6.897860	0.200234	0.916260	10.170499	9.747471	9.191574	8.372689	8.221423
6.922869	0.198708	0.908186	10.160686	9.744965	9.190624	8.372708	8.221550
6.947878	0.197182	0.900113	10.150874	9.742459	9.189674	8.372727	8.221676
6.972887	0.195656	0.892039	10.141062	9.739954	9.188725	8.372745	8.221803
6.997896	0.194130	0.883966	10.131249	9.737448	9.187775	8.372764	8.221930
7.022905	0.192604	0.875892	10.121437	9.734942	9.186825	8.372783	8.222056
7.047914	0.191078	0.867818	10.111625	9.732436	9.185875	8.372801	8.222183
7.072923	0.189552	0.859745	10.101812	9.729930	9.184926	8.372820	8.222310
7.097932	0.188026	0.851671	10.092000	9.727425	9.183976	8.372839	8.222436
7.122941	0.186504	0.843820	10.081563	9.724886	9.183006	8.372851	8.222557
7.147950	0.185006	0.837079	10.068006	9.722184	9.181935	8.372833	8.222648
7.172959	0.183507	0.830338	10.054448	9.719483	9.180865	8.372816	8.222738
7.197968	0.182009	0.823598	10.040891	9.716781	9.179794	8.372798	8.222829
7.222977	0.180510	0.816857	10.027333	9.714079	9.178723	8.372780	8.222920
7.247986	0.179012	0.810117	10.013775	9.711378	9.177653	8.372763	8.223010
7.272995	0.177513	0.803376	10.000218	9.708676	9.176582	8.372745	8.223101
7.298004	0.176015	0.796636	9.986660	9.705974	9.175511	8.372727	8.223192
7.323012	0.174516	0.789895	9.973103	9.703272	9.174441	8.372710	8.223282
7.348021	0.173018	0.783155	9.959545	9.700571	9.173370	8.372692	8.223373
7.373030	0.171582	0.776561	9.944611	9.697832	9.172279	8.372671	8.223458
7.398039	0.170452	0.770682	9.922966	9.694911	9.171087	8.372634	8.223512
7.423048	0.169321	0.764803	9.901321	9.691990	9.169895	8.372598	8.223566
7.448057	0.168191	0.758924	9.879675	9.689069	9.168703	8.372561	8.223621
7.473066	0.167061	0.753046	9.858030	9.686148	9.167511	8.372524	8.223675
7.498075	0.165930	0.747167	9.836385	9.683227	9.166319	8.372487	8.223729
7.523084	0.164800	0.741288	9.814740	9.680306	9.165127	8.372451	8.223783
7.548093	0.163670	0.735409	9.793095	9.677384	9.163935	8.372414	8.223838
7.573102	0.162540	0.729531	9.771450	9.674463	9.162743	8.372377	8.223892
7.598111	0.161409	0.723652	9.749805	9.671542	9.161551	8.372341	8.223946
7.623120	0.160284	0.717909	9.724536	9.668557	9.160341	8.372294	8.223998
7.648129	0.159182	0.712814	9.682040	9.665267	9.159047	8.372203	8.224034
7.673138	0.158081	0.707719	9.639545	9.661977	9.157754	8.372112	8.224070
7.698147	0.156979	0.702624	9.597050	9.658686	9.156460	8.372021	8.224107
7.723156	0.155878	0.697528	9.554555	9.655396	9.155167	8.371930	8.224143
7.748165	0.154776	0.692433	9.512059	9.652106	9.153873	8.371839	8.224179
7.773174	0.153674	0.687338	9.469564	9.648815	9.152580	8.371748	8.224216
7.798183	0.152573	0.682243	9.427069	9.645525	9.151286	8.371657	8.224252
7.823192	0.151471	0.677147	9.384574	9.642235	9.149992	8.371566	8.224289
7.848201	0.150370	0.672052	9.342079	9.638944	9.148699	8.371474	8.224325
7.873210	0.149238	0.667017	9.286576	9.635600	9.147369	8.371367	8.224342
7.898219	0.147966	0.662262	9.170752	9.632003	9.145873	8.371184	8.224270
7.923228	0.146693	0.657507	9.054929	9.628407	9.144377	8.371001	8.224198
7.948237	0.145421	0.652752	8.939106	9.624811	9.142881	8.370818	8.224126
7.973246	0.144149	0.647997	8.823282	9.621215	9.141385	8.370636	8.224054
7.998255	0.142876	0.643242	8.707459	9.617618	9.139889	8.370453	8.223982
8.023264	0.141604	0.638487	8.591635	9.614022	9.138393	8.370270	8.223910
8.048273	0.140332	0.633731	8.475812	9.610426	9.136897	8.370087	8.223838
8.073282	0.139059	0.628976	8.359989	9.606830	9.135401	8.369904	8.223766
8.098291	0.137787	0.624221	8.244165	9.603233	9.133905	8.369721	8.223694
8.123300	0.136581	0.619580	8.058257	9.599507	9.132344	8.369489	8.223583
8.148309	0.135677	0.615452	7.555177	9.595191	9.130484	8.369030	8.223294
8.173318	0.134773	0.611324	7.052097	9.590876	9.128624	8.368572	8.223005
8.198327	0.133868	0.607196	6.549017	9.586560	9.126765	8.368114	8.222716
8.223336	0.132964	0.603068	6.045937	9.582244	9.124905	8.367656	8.222427
8.248345	0.132059	0.598940	5.542857	9.577929	9.123046	8.367198	8.222139
8.273354	0.131155	0.594812	5.039777	9.573613	9.121186	8.366740	8.221850
8.298363	0.130250	0.590684	4.536697	9.569297	9.119326	8.366282	8.221561
8.323372	0.129346	0.586557	4.033617	9.564982	9.117467	8.365824	8.221272
8.348381	0.128441	0.582429	3.530537	9.560666	9.115607	8.365366	8.220984
8.373390	0.127553	0.578368	3.098982	9.556222	9.113680	8.364870	8.220658
8.398399	0.126734	0.574607	2.983425	9.551208	9.111457	8.364211	8.220171
8.423408	0.125915	0.570845	2.867869	9.546195	9.109233	8.363552	8.219685
8.448417	0.125097	0.567083	2.752312	9.541181	9.107010	8.362893	8.219198
8.473425	0.124278	0.563321	2.636756	9.536168	9.104786	8.362234	8.218711
8.498434	0.123459	0.559559	2.521200	9.531154	9.102563	8.361575	8.218224
8.523443	0.122640	0.555797	2.405643	9.526141	9.100339	8.360916	8.217738
8.548452	0.121822	0.552035	2.290087	9.521128	9.098116	8.360257	8.217251
8.573461	0.121003	0.548274	2.174530	9.516114	9.095892	8.359598	8.216764
8.598470	0.120184	0.544512	2.058974	9.511101	9.093669	8.358939	8.216277
8.623479	0.119344	0.540770	1.957186	9.506022	9.091411	8.358270	8.215777
8.648488	0.118411	0.537112	1.914806	9.500660	9.089005	8.357555	8.215218
8.673497	0.117477	0.533454	1.872427	9.495298	9.086599	8.356841	8.214658
8.698506	0.116544	0.529797	1.830047	9.489937	9.084193	8.356126	8.214099
8.723515	0.115611	0.526139	1.787667	9.484575	9.081787	8.355412	8.213540
8.748524	0.114678	0.522481	1.745287	9.479213	9.079381	8.354698	8.212981
8.773533	0.113745	0.518824	1.702908	9.473852	9.076975	8.353983	8.212422
8.798542	0.112812	0.515166	1.660528	9.468490	9.074570	8.353269	8.211863
8.823551	0.111878	0.511508	1.618148	9.463128	9.072164	8.352555	8.211303
8.848560	0.110945	0.507851	1.575768	9.457767	9.069758	8.351840	8.210744
8.873569	0.110050	0.504263	1.537372	9.452309	9.067367	8.351154	8.210213
8.898578	0.109315	0.500971	1.515767	9.446445	9.065041	8.350585	8.209796
8.923587	0.108580	0.497679	1.494163	9.440581	9.062715	8.350016	8.209380
8.948596	0.107845	0.494387	1.472558	9.434717	9.060389	8.349447	8.208963
8.973605	0.107111	0.491095	1.450953	9.428853	9.058062	8.348878	8.208547
8.998614	0.106376	0.487803	1.429348	9.422989	9.055736	8.348309	8.208130
9.023623	0.105641	0.484511	1.407744	9.417125	9.053410	8.347740	8.207714
9.048632	0.104906	0.481219	1.386139	9.411261	9.051084	8.347172	8.207298
9.073641	0.104171	0.477927	1.364534	9.405397	9.048758	8.346603	8.206881
9.098650	0.103436	0.474635	1.342929	9.399533	9.046432	8.346034	8.206465
9.123659	0.102690	0.471394	1.322852	9.393567	9.044113	8.345493	8.206084
9.148668	0.101899	0.468362	1.309066	9.387180	9.041828	8.345071	8.205848
9.173677	0.101108	0.465331	1.295280	9.380793	9.039542	8.344648	8.205612
9.198686	0.100317	0.462299	1.281494	9.374406	9.037256	8.344225	8.205377
9.223695	0.099526	0.459267	1.267709	9.368019	9.034971	8.343803	8.205141
9.248704	0.098734	0.456235	1.253923	9.361632	9.032685	8.343380	8.204905
9.273713	0.097943	0.453203	1.240137	9.355245	9.030400	8.342957	8.204670
9.298722	0.097152	0.450171	1.226351	9.348858	9.028114	8.342534	8.204434
9.323731	0.096361	0.447140	1.212565	9.342471	9.025828	8.342112	8.204198
9.348740	0.095570	0.444108	1.198779	9.336084	9.023543	8.341689	8.203963
9.373749	0.094807	0.441107	1.185712	9.329485	9.021237	8.341274	8.203741
9.398758	0.094156	0.438234	1.175535	9.322033	9.018852	8.340889	8.203579
9.423767	0.093505	0.435360	1.165359	9.314581	9.016467	8.340504	8.203416
9.448776	0.092854	0.432486	1.155182	9.307129	9.014082	8.340120	8.203253
9.473785	0.092204	0.429612	1.145006	9.299677	9.011697	8.339735	8.203091
9.498794	0.091553	0.426738	1.134829	9.292225	9.009312	8.339350	8.202928
9.523803	0.090902	0.423864	1.124653	9.284772	9.006927	8.338965	8.202765
9.548812	0.090252	0.420991	1.114477	9.277320	9.004542	8.338581	8.202603
9.573821	0.089601	0.418117	1.104300	9.269868	9.002157	8.338196	8.202440
9.598830	0.088950	0.415243	1.094124	9.262416	8.999772	8.337811	8.202277
9.623838	0.088323	0.412411	1.084354	9.254576	8.997346	8.337423	8.202104
9.648847	0.087787	0.409747	1.076184	9.245208	8.994758	8.337020	8.201888
9.673856	0.087250	0.407082	1.068014	9.235840	8.992170	8.336617	8.201672
9.698865	0.086714	0.404417	1.059844	9.226472	8.989582	8.336215	8.201455
9.723874	0.086178	0.401752	1.051674	9.217104	8.986994	8.335812	8.201239
9.748883	0.085642	0.399088	1.043504	9.207737	8.984406	8.335409	8.201023
9.773892	0.085105	0.396423	1.035334	9.198369	8.981819	8.335006	8.200807
9.798901	0.084569	0.393758	1.027164	9.189001	8.979231	8.334604	8.200591
9.823910	0.084033	0.391093	1.018994	9.179633	8.976643	8.334201	8.200375
9.848919	0.083496	0.388429	1.010824	9.170265	8.974055	8.333798	8.200159
9.873928	0.082954	0.385807	1.002915	9.160229	8.971430	8.333384	8.199939
9.898937	0.082389	0.383350	0.996012	9.147617	8.968662	8.332927	8.199706
9.923946	0.081824	0.380894	0.989109	9.135005	8.965893	8.332470	8.199472
9.948955	0.081258	0.378438	0.982206	9.122394	8.963125	8.332013	8.199238
9.973964	0.080693	0.375981	0.975303	9.109782	8.960356	8.331555	8.199004
9.998973	0.080128	0.373525	0.968400	9.097170	8.957588	8.331098	8.198771
10.023982	0.079562	0.371069	0.961497	9.084558	8.954820	8.330641	8.198537
10.048991	0.078997	0.368612	0.954594	9.071947	8.952051	8.330184	8.198303
10.074000	0.078432	0.366156	0.947690	9.059335	8.949283	8.329727	8.198069
10.099009	0.077866	0.363699	0.940787	9.046723	8.946514	8.329270	8.197836
10.124018	0.077301	0.361259	0.934055	9.032706	8.943699	8.328801	8.197587
10.149027	0.076736	0.358882	0.927963	9.013394	8.940708	8.328290	8.197280
10.174036	0.076171	0.356504	0.921872	8.994082	8.937717	8.327778	8.196974
10.199045	0.075606	0.354126	0.915781	8.974769	8.934726	8.327266	8.196668
10.224054	0.075041	0.351749	0.909690	8.955457	8.931736	8.326755	8.196362
10.249063	0.074476	0.349371	0.903598	8.936145	8.928745	8.326243	8.196056
10.274072	0.073911	0.346993	0.897507	8.916832	8.925754	8.325732	8.195750
10.299081	0.073346	0.344615	0.891416	8.897520	8.922763	8.325220	8.195444
10.324090	0.072781	0.342238	0.885325	8.878208	8.919772	8.324709	8.195137
10.349099	0.072216	0.339860	0.879233	8.858896	8.916781	8.324197	8.194831
10.374108	0.071675	0.337532	0.873254	8.835625	8.913738	8.323670	8.194518
10.399117	0.071223	0.335390	0.867688	8.797756	8.910505	8.323084	8.194175
10.424126	0.070771	0.333248	0.862122	8.759887	8.907272	8.322498	8.193833
10.449135	0.070318	0.331105	0.856556	8.722017	8.904039	8.321913	8.193491
10.474144	0.069866	0.328963	0.850990	8.684148	8.900805	8.321327	8.193149
10.499153	0.069413	0.326820	0.845423	8.646279	8.897572	8.320742	8.192807
10.524162	0.068961	0.324678	0.839857	8.608410	8.894339	8.320156	8.192465
10.549171	0.068509	0.322535	0.834291	8.570540	8.891106	8.319570	8.192123
10.574180	0.068056	0.320393	0.828725	8.532671	8.887873	8.318985	8.191780
10.599189	0.067604	0.318251	0.823159	8.494802	8.884639	8.318399	8.191438
10.624198	0.067121	0.316120	0.817712	8.442823	8.881332	8.317794	8.191081
10.649207	0.066527	0.314030	0.812697	8.339898	8.877755	8.317117	8.190667
10.674216	0.065933	0.311940	0.807681	8.236973	8.874177	8.316440	8.190253
10.699225	0.065339	0.309850	0.802666	8.134048	8.870600	8.315763	8.189839
10.724234	0.064744	0.307760	0.797650	8.031122	8.867023	8.315086	8.189425
10.749243	0.064150	0.305670	0.792634	7.928197	8.863446	8.314408	8.189011
10.774252	0.063556	0.303580	0.787619	7.825272	8.859869	8.313731	8.188598
10.799260	0.062962	0.301490	0.782603	7.722347	8.856292	8.313054	8.188184
10.824269	0.062368	0.299400	0.777588	7.619422	8.852715	8.312377	8.187770
10.849278	0.061774	0.297310	0.772572	7.516496	8.849138	8.311700	8.187356
10.874287	0.061236	0.295231	0.767620	7.337405	8.845471	8.311003	8.186930
10.899296	0.060897	0.293193	0.762890	6.889007	8.841488	8.310235	8.186461
10.924305	0.060558	0.291155	0.758161	6.440608	8.837505	8.309466	8.185993
10.949314	0.060219	0.289117	0.753431	5.992210	8.833522	8.308698	8.185524
10.974323	0.059880	0.287080	0.748701	5.543811	8.829540	8.307929	8.185055
10.999332	0.059541	0.285042	0.743972	5.095413	8.825557	8.307161	8.184586
11.024341	0.059202	0.283004	0.739242	4.647014	8.821574	8.306392	8.184117
11.049350	0.058863	0.280966	0.734513	4.198616	8.817591	8.305624	8.183648
11.074359	0.058523	0.278928	0.729783	3.750218	8.813608	8.304855	8.183180
11.099368	0.058184	0.276890	0.725054	3.301819	8.809625	8.304087	8.182711
11.124377	0.057845	0.274928	0.720420	2.930900	8.805569	8.303306	8.182225
11.149386	0.057506	0.273229	0.716122	2.828300	8.801264	8.302480	8.181683
11.174395	0.057167	0.271531	0.711823	2.725700	8.796958	8.301655	8.181140
11.199404	0.056828	0.269832	0.707524	2.623099	8.792652	8.300829	8.180597
11.224413	0.056489	0.268133	0.703225	2.520499	8.788347	8.300004	8.180054
11.249422	0.056150	0.266434	0.698926	2.417899	8.784041	8.299178	8.179512
11.274431	0.055810	0.264736	0.694627	2.315299	8.779735	8.298353	8.178969
11.299440	0.055471	0.263037	0.690329	2.212699	8.775430	8.297527	8.178426
11.324449	0.055132	0.261338	0.686030	2.110098	8.771124	8.296702	8.177883
11.349458	0.054793	0.259639	0.681731	2.007498	8.766818	8.295876	8.177341
11.374467	0.054441	0.257964	0.677492	1.919750	8.762393	8.295034	8.176794
11.399476	0.054045	0.256370	0.673454	1.882388	8.757560	8.294135	8.176234
11.424485	0.053650	0.254775	0.669417	1.845027	8.752727	8.293236	8.175674
11.449494	0.053254	0.253181	0.665380	1.807665	8.747894	8.292337	8.175114
11.474503	0.052858	0.251586	0.661342	1.770304	8.743061	8.291437	8.174553
11.499512	0.052462	0.249991	0.657305	1.732943	8.738228	8.290538	8.173993
11.524521	0.052066	0.248397	0.653268	1.695581	8.733395	8.289639	8.173433
11.549530	0.051671	0.246802	0.649231	1.658220	8.728562	8.288740	8.172873
11.574539	0.051275	0.245208	0.645193	1.620859	8.723729	8.287841	8.172313
11.599548	0.050879	0.243613	0.641156	1.583497	8.718896	8.286942	8.171753
11.624557	0.050510	0.242025	0.637163	1.550281	8.713928	8.286026	8.171176
11.649566	0.050227	0.240457	0.633317	1.530846	8.708510	8.285054	8.170543
11.674575	0.049945	0.238889	0.629471	1.511411	8.703092	8.284082	8.169910
11.699584	0.049662	0.237322	0.625625	1.491976	8.697674	8.283110	8.169277
11.724593	0.049380	0.235754	0.621779	1.472541	8.692256	8.282138	8.168644
