Patient Name: FANTOMA, AGUA
Patient ID: FANTOMA
Plan: 23 EXS DFP100
Course: ANUAL CURVAS
Date: viernes, 27 de mayo de 2022 09:27:24 a.m.
Exported by: rlapera

Start: (0.00, 0.00, 25.01)
End:   (0.00, 0.00, -10.00)

	050*050	100*100	150*150	200*200	250*250	350*350	380*380
7.576851	13.600027	13.002153	11.999482	11.007726	10.188920	9.146242	8.962777
7.601857	13.580530	12.985852	11.985702	10.995782	10.178248	9.137073	8.953838
7.626864	13.561033	12.969552	11.971922	10.983839	10.167576	9.127903	8.944898
7.651870	13.542088	12.953761	11.958632	10.972279	10.157260	9.119037	8.936311
7.676876	13.523155	12.937983	11.945354	10.960728	10.146953	9.110178	8.927733
7.701882	13.504223	12.922205	11.932076	10.949177	10.136645	9.101319	8.919154
7.726888	13.485291	12.906426	11.918797	10.937626	10.126337	9.092460	8.910576
7.751894	13.466359	12.890648	11.905519	10.926075	10.116030	9.083601	8.901997
7.776900	13.447427	12.874869	11.892241	10.914524	10.105722	9.074742	8.893419
7.801906	13.428495	12.859091	11.878963	10.902973	10.095415	9.065883	8.884840
7.826912	13.409562	12.843313	11.865685	10.891422	10.085107	9.057024	8.876262
7.851919	13.390630	12.827534	11.852406	10.879871	10.074800	9.048165	8.867683
7.876925	13.371698	12.811756	11.839128	10.868320	10.064492	9.039307	8.859105
7.901931	13.352268	12.795415	11.825312	10.856343	10.053768	9.030072	8.850103
7.926937	13.332827	12.779063	11.811484	10.844356	10.043036	9.020829	8.841092
7.951943	13.313386	12.762710	11.797656	10.832369	10.032303	9.011586	8.832082
7.976949	13.293945	12.746357	11.783828	10.820382	10.021570	9.002343	8.823071
8.001955	13.274505	12.730005	11.770000	10.808395	10.010837	8.993100	8.814061
8.026961	13.255064	12.713652	11.756172	10.796408	10.000105	8.983857	8.805050
8.051967	13.235623	12.697299	11.742344	10.784421	9.989372	8.974614	8.796039
8.076974	13.216182	12.680947	11.728516	10.772435	9.978639	8.965371	8.787029
8.101980	13.196741	12.664594	11.714688	10.760448	9.967906	8.956128	8.778018
8.126986	13.177300	12.648241	11.700860	10.748461	9.957173	8.946885	8.769008
8.151992	13.157416	12.631376	11.686423	10.735832	9.945886	8.937139	8.759536
8.176998	13.137523	12.614500	11.671975	10.723192	9.934588	8.927384	8.750057
8.202004	13.117630	12.597625	11.657527	10.710551	9.923290	8.917628	8.740577
8.227010	13.097737	12.580750	11.643078	10.697911	9.911992	8.907872	8.731097
8.252016	13.077845	12.563874	11.628630	10.685270	9.900694	8.898116	8.721618
8.277022	13.057952	12.546999	11.614182	10.672629	9.889396	8.888361	8.712138
8.302029	13.038059	12.530124	11.599733	10.659989	9.878098	8.878605	8.702658
8.327035	13.018166	12.513248	11.585285	10.647348	9.866800	8.868849	8.693178
8.352041	12.998273	12.496373	11.570837	10.634708	9.855502	8.859094	8.683699
8.377047	12.978381	12.479498	11.556388	10.622067	9.844204	8.849338	8.674219
8.402053	12.958515	12.462622	11.541916	10.609384	9.832846	8.839511	8.664668
8.427059	12.938651	12.445747	11.527442	10.596699	9.821487	8.829682	8.655116
8.452065	12.918786	12.428872	11.512969	10.584015	9.810128	8.819854	8.645565
8.477071	12.898921	12.411996	11.498496	10.571331	9.798770	8.810025	8.636013
8.502077	12.879056	12.395121	11.484023	10.558647	9.787411	8.800197	8.626461
8.527084	12.859192	12.378246	11.469550	10.545962	9.776052	8.790368	8.616910
8.552090	12.839327	12.361371	11.455077	10.533278	9.764694	8.780540	8.607358
8.577096	12.819462	12.344495	11.440604	10.520594	9.753335	8.770711	8.597806
8.602102	12.799597	12.327620	11.426131	10.507909	9.741976	8.760883	8.588254
8.627108	12.779732	12.310745	11.411658	10.495225	9.730618	8.751055	8.578703
8.652114	12.760537	12.294436	11.397751	10.483100	9.719737	8.741677	8.569578
8.677120	12.741351	12.278136	11.383852	10.470983	9.708863	8.732306	8.560459
8.702126	12.722165	12.261835	11.369953	10.458866	9.697989	8.722934	8.551340
8.727132	12.702979	12.245534	11.356054	10.446748	9.687116	8.713563	8.542221
8.752139	12.683793	12.229234	11.342155	10.434631	9.676242	8.704191	8.533102
8.777145	12.664607	12.212933	11.328256	10.422514	9.665368	8.694820	8.523983
8.802151	12.645421	12.196632	11.314357	10.410397	9.654494	8.685449	8.514864
8.827157	12.626235	12.180332	11.300458	10.398279	9.643620	8.676077	8.505745
8.852163	12.607048	12.164031	11.286559	10.386162	9.632746	8.666706	8.496626
8.877169	12.587862	12.147731	11.272660	10.374045	9.621873	8.657335	8.487507
8.902175	12.569486	12.132050	11.259280	10.362358	9.611399	8.648290	8.478690
8.927181	12.551119	12.116376	11.245906	10.350676	9.600929	8.639248	8.469878
8.952187	12.532751	12.100702	11.232532	10.338994	9.590460	8.630207	8.461065
8.977194	12.514384	12.085028	11.219158	10.327312	9.579991	8.621165	8.452252
9.002200	12.496017	12.069355	11.205784	10.315630	9.569521	8.612124	8.443439
9.027206	12.477649	12.053681	11.192410	10.303948	9.559052	8.603083	8.434626
9.052212	12.459282	12.038007	11.179036	10.292266	9.548583	8.594041	8.425813
9.077218	12.440915	12.022333	11.165662	10.280584	9.538113	8.585000	8.417000
9.102224	12.422548	12.006659	11.152288	10.268901	9.527644	8.575959	8.408187
9.127230	12.404180	11.990985	11.138914	10.257219	9.517174	8.566917	8.399374
9.152236	12.386261	11.975571	11.125634	10.245581	9.506725	8.557893	8.390597
9.177242	12.368347	11.960158	11.112355	10.233943	9.496275	8.548869	8.381820
9.202248	12.350432	11.944746	11.099076	10.222305	9.485825	8.539845	8.373043
9.227255	12.332517	11.929334	11.085798	10.210667	9.475376	8.530821	8.364266
9.252261	12.314602	11.913921	11.072519	10.199029	9.464926	8.521797	8.355489
9.277267	12.296687	11.898509	11.059240	10.187391	9.454476	8.512773	8.346712
9.302273	12.278772	11.883097	11.045961	10.175753	9.444027	8.503749	8.337935
9.327279	12.260857	11.867684	11.032682	10.164115	9.433577	8.494725	8.329158
9.352285	12.242942	11.852272	11.019403	10.152477	9.423127	8.485701	8.320382
9.377291	12.225027	11.836860	11.006124	10.140839	9.412678	8.476676	8.311605
9.402297	12.207281	11.821603	10.992893	10.129201	9.402248	8.467653	8.302810
9.427303	12.189536	11.806347	10.979663	10.117563	9.391819	8.458630	8.294016
9.452310	12.171791	11.791091	10.966432	10.105925	9.381390	8.449607	8.285221
9.477316	12.154046	11.775836	10.953201	10.094287	9.370961	8.440584	8.276426
9.502322	12.136301	11.760580	10.939971	10.082649	9.360532	8.431561	8.267632
9.527328	12.118556	11.745324	10.926740	10.071011	9.350103	8.422538	8.258837
9.552334	12.100811	11.730068	10.913509	10.059373	9.339673	8.413515	8.250043
9.577340	12.083066	11.714813	10.900279	10.047735	9.329244	8.404492	8.241248
9.602346	12.065321	11.699557	10.887048	10.036097	9.318815	8.395469	8.232454
9.627352	12.047576	11.684301	10.873817	10.024459	9.308386	8.386446	8.223659
9.652358	12.029774	11.668994	10.860587	10.012864	9.297977	8.377423	8.214900
9.677365	12.011972	11.653686	10.847356	10.001270	9.287568	8.368400	8.206141
9.702371	11.994170	11.638378	10.834125	9.989675	9.277160	8.359376	8.197382
9.727377	11.976368	11.623070	10.820895	9.978080	9.266751	8.350353	8.188623
9.752383	11.958566	11.607762	10.807664	9.966486	9.256342	8.341329	8.179864
9.777389	11.940764	11.592455	10.794433	9.954891	9.245934	8.332306	8.171105
9.802395	11.922962	11.577147	10.781203	9.943296	9.235525	8.323283	8.162346
9.827401	11.905160	11.561839	10.767972	9.931702	9.225116	8.314259	8.153588
9.852407	11.887357	11.546531	10.754741	9.920107	9.214707	8.305236	8.144829
9.877413	11.869555	11.531223	10.741511	9.908512	9.204299	8.296213	8.136070
9.902420	11.851584	11.515654	10.728041	9.896657	9.193668	8.287025	8.127131
9.927426	11.833613	11.500085	10.714571	9.884800	9.183037	8.277836	8.118191
9.952432	11.815642	11.484516	10.701102	9.872944	9.172405	8.268648	8.109252
9.977438	11.797671	11.468946	10.687632	9.861088	9.161774	8.259460	8.100313
10.002444	11.779700	11.453377	10.674162	9.849232	9.151143	8.250272	8.091373
10.027450	11.761728	11.437808	10.660692	9.837376	9.140512	8.241084	8.082434
10.052456	11.743757	11.422239	10.647223	9.825520	9.129880	8.231895	8.073495
10.077462	11.725786	11.406669	10.633753	9.813664	9.119249	8.222707	8.064556
10.102468	11.707815	11.391100	10.620283	9.801808	9.108618	8.213519	8.055616
10.127475	11.689844	11.375531	10.606813	9.789951	9.097987	8.204331	8.046677
10.152481	11.672042	11.360014	10.593344	9.778096	9.087274	8.195069	8.037630
10.177487	11.654240	11.344497	10.579875	9.766240	9.076562	8.185808	8.028583
10.202493	11.636438	11.328980	10.566406	9.754384	9.065850	8.176546	8.019536
10.227499	11.618636	11.313463	10.552937	9.742528	9.055137	8.167284	8.010489
10.252505	11.600834	11.297946	10.539468	9.730672	9.044425	8.158023	8.001442
10.277511	11.583032	11.282429	10.525999	9.718817	9.033713	8.148761	7.992395
10.302517	11.565230	11.266913	10.512530	9.706961	9.023000	8.139500	7.983348
10.327523	11.547428	11.251396	10.499061	9.695105	9.012288	8.130238	7.974301
10.352530	11.529625	11.235879	10.485592	9.683249	9.001576	8.120976	7.965254
10.377536	11.511826	11.220364	10.472124	9.671395	8.990865	8.111716	7.956208
10.402542	11.494759	11.205448	10.459132	9.659909	8.980537	8.102748	7.947486
10.427548	11.477692	11.190532	10.446140	9.648424	8.970209	8.093780	7.938763
10.452554	11.460624	11.175616	10.433147	9.636939	8.959881	8.084812	7.930041
10.477560	11.443557	11.160700	10.420155	9.625453	8.949553	8.075844	7.921318
10.502566	11.426490	11.145784	10.407163	9.613968	8.939225	8.066876	7.912596
10.527572	11.409423	11.130868	10.394171	9.602483	8.928897	8.057908	7.903873
10.552578	11.392355	11.115952	10.381178	9.590997	8.918569	8.048940	7.895150
10.577585	11.375288	11.101036	10.368186	9.579512	8.908241	8.039972	7.886428
10.602591	11.358221	11.086120	10.355194	9.568027	8.897913	8.031004	7.877705
10.627597	11.341157	11.071207	10.342205	9.556544	8.887587	8.022039	7.868985
10.652603	11.324655	11.056865	10.329738	9.545582	8.877704	8.013473	7.860659
10.677609	11.308153	11.042523	10.317272	9.534619	8.867821	8.004907	7.852333
10.702615	11.291651	11.028182	10.304805	9.523656	8.857938	7.996341	7.844007
10.727621	11.275149	11.013840	10.292339	9.512693	8.848056	7.987775	7.835681
10.752627	11.258647	10.999498	10.279872	9.501730	8.838173	7.979209	7.827354
10.777633	11.242145	10.985156	10.267406	9.490767	8.828290	7.970643	7.819028
10.802640	11.225643	10.970814	10.254939	9.479804	8.818407	7.962077	7.810702
10.827646	11.209141	10.956472	10.242473	9.468842	8.808524	7.953511	7.802376
10.852652	11.192639	10.942130	10.230006	9.457879	8.798641	7.944945	7.794050
10.877658	11.176140	10.927790	10.217542	9.446917	8.788759	7.936380	7.785725
10.902664	11.159920	10.913684	10.205314	9.436107	8.779037	7.927942	7.777507
10.927670	11.143701	10.899578	10.193087	9.425297	8.769314	7.919504	7.769289
10.952676	11.127481	10.885472	10.180860	9.414488	8.759592	7.911067	7.761071
10.977682	11.111262	10.871366	10.168632	9.403678	8.749869	7.902629	7.752853
11.002688	11.095042	10.857260	10.156405	9.392868	8.740147	7.894191	7.744636
11.027695	11.078823	10.843154	10.144178	9.382058	8.730424	7.885753	7.736418
11.052701	11.062603	10.829048	10.131950	9.371248	8.720701	7.877315	7.728200
11.077707	11.046384	10.814942	10.119723	9.360438	8.710979	7.868878	7.719982
11.102713	11.030164	10.800836	10.107495	9.349628	8.701256	7.860440	7.711765
11.127719	11.013944	10.786729	10.095265	9.338816	8.691531	7.852000	7.703544
11.152725	10.997640	10.772466	10.082774	9.327788	8.681567	7.843343	7.695110
11.177731	10.981335	10.758202	10.070283	9.316761	8.671604	7.834686	7.686675
11.202737	10.965031	10.743939	10.057792	9.305733	8.661640	7.826029	7.678241
11.227743	10.948726	10.729676	10.045302	9.294706	8.651676	7.817372	7.669806
11.252750	10.932422	10.715412	10.032811	9.283678	8.641713	7.808714	7.661372
11.277756	10.916117	10.701149	10.020320	9.272650	8.631749	7.800057	7.652937
11.302762	10.899813	10.686886	10.007829	9.261623	8.621785	7.791400	7.644503
11.327768	10.883509	10.672622	9.995338	9.250595	8.611822	7.782743	7.636068
11.352774	10.867204	10.658359	9.982847	9.239567	8.601858	7.774086	7.627634
11.377780	10.850896	10.644090	9.970351	9.228534	8.591890	7.765425	7.619196
11.402786	10.834338	10.629409	9.957479	9.217114	8.581582	7.756475	7.610473
11.427792	10.817779	10.614728	9.944607	9.205693	8.571274	7.747525	7.601750
11.452798	10.801221	10.600047	9.931735	9.194273	8.560966	7.738575	7.593028
11.477805	10.784662	10.585366	9.918863	9.182852	8.550658	7.729624	7.584305
11.502811	10.768103	10.570685	9.905991	9.171432	8.540351	7.720674	7.575583
11.527817	10.751545	10.556004	9.893119	9.160011	8.530043	7.711724	7.566860
11.552823	10.734986	10.541323	9.880247	9.148591	8.519735	7.702773	7.558138
11.577829	10.718428	10.526642	9.867375	9.137170	8.509427	7.693823	7.549415
11.602835	10.701869	10.511961	9.854503	9.125749	8.499119	7.684873	7.540692
11.627841	10.685312	10.497282	9.841632	9.114330	8.488812	7.675923	7.531970
11.652847	10.668838	10.482705	9.828831	9.102997	8.478564	7.667010	7.523284
11.677853	10.652365	10.468129	9.816030	9.091665	8.468317	7.658096	7.514597
11.702860	10.635892	10.453552	9.803230	9.080332	8.458069	7.649182	7.505910
11.727866	10.619418	10.438975	9.790429	9.068999	8.447822	7.640269	7.497223
11.752872	10.602945	10.424399	9.777628	9.057666	8.437574	7.631355	7.488536
11.777878	10.586472	10.409822	9.764827	9.046333	8.427326	7.622441	7.479849
11.802884	10.569998	10.395246	9.752027	9.035000	8.417079	7.613528	7.471162
11.827890	10.553525	10.380669	9.739226	9.023668	8.406831	7.604614	7.462475
11.852896	10.537052	10.366093	9.726425	9.012335	8.396583	7.595700	7.453788
11.877902	10.520586	10.351524	9.713632	9.001008	8.386341	7.586791	7.445106
11.902908	10.504536	10.337366	9.701213	8.989980	8.376377	7.578115	7.436672
11.927914	10.488486	10.323207	9.688794	8.978952	8.366413	7.569440	7.428237
11.952921	10.472436	10.309049	9.676375	8.967924	8.356449	7.560764	7.419802
11.977927	10.456386	10.294890	9.663956	8.956896	8.346485	7.552088	7.411368
12.002933	10.440336	10.280732	9.651537	8.945868	8.336521	7.543413	7.402933
12.027939	10.424286	10.266573	9.639118	8.934840	8.326557	7.534737	7.394499
12.052945	10.408236	10.252415	9.626699	8.923812	8.316593	7.526061	7.386064
12.077951	10.392187	10.238257	9.614280	8.912784	8.306629	7.517385	7.377630
12.102957	10.376137	10.224098	9.601861	8.901756	8.296665	7.508710	7.369195
12.127963	10.360100	10.209949	9.589450	8.890734	8.286707	7.500039	7.360765
12.152969	10.344699	10.196261	9.577413	8.880034	8.277046	7.491620	7.352548
12.177976	10.329299	10.182573	9.565377	8.869333	8.267385	7.483201	7.344330
12.202982	10.313899	10.168885	9.553340	8.858633	8.257725	7.474782	7.336112
12.227988	10.298498	10.155196	9.541304	8.847932	8.248064	7.466363	7.327894
12.252994	10.283098	10.141508	9.529267	8.837232	8.238403	7.457944	7.319676
12.278000	10.267697	10.127820	9.517231	8.826531	8.228742	7.449524	7.311459
12.303006	10.252297	10.114132	9.505194	8.815831	8.219081	7.441105	7.303241
12.328012	10.236896	10.100443	9.493158	8.805130	8.209421	7.432686	7.295023
12.353018	10.221496	10.086755	9.481121	8.794430	8.199760	7.424267	7.286805
12.378024	10.206110	10.073078	9.469094	8.783737	8.190105	7.415854	7.278594
12.403031	10.191332	10.059859	9.457439	8.773385	8.180727	7.407691	7.270664
12.428037	10.176554	10.046641	9.445784	8.763032	8.171349	7.399527	7.262735
12.453043	10.161776	10.033422	9.434129	8.752679	8.161970	7.391364	7.254805
12.478049	10.146998	10.020204	9.422474	8.742327	8.152592	7.383201	7.246875
12.503055	10.132220	10.006986	9.410820	8.731974	8.143214	7.375038	7.238946
12.528061	10.117443	9.993767	9.399165	8.721622	8.133835	7.366874	7.231016
12.553067	10.102665	9.980549	9.387510	8.711269	8.124457	7.358711	7.223086
12.578073	10.087887	9.967330	9.375855	8.700917	8.115079	7.350548	7.215156
12.603079	10.073109	9.954112	9.364201	8.690564	8.105700	7.342385	7.207227
12.628086	10.058339	9.940901	9.352553	8.680218	8.096328	7.334227	7.199302
12.653092	10.043871	9.927997	9.341186	8.670105	8.087193	7.326265	7.191552
12.678098	10.029403	9.915092	9.329818	8.659993	8.078057	7.318303	7.183803
12.703104	10.014936	9.902188	9.318451	8.649880	8.068922	7.310342	7.176053
12.728110	10.000468	9.889283	9.307083	8.639768	8.059786	7.302380	7.168304
12.753116	9.986000	9.876379	9.295716	8.629656	8.050651	7.294418	7.160555
12.778122	9.971532	9.863474	9.284348	8.619543	8.041516	7.286457	7.152805
12.803128	9.957064	9.850570	9.272981	8.609431	8.032380	7.278495	7.145056
12.828134	9.942597	9.837665	9.261614	8.599318	8.023245	7.270533	7.137307
12.853141	9.928129	9.824761	9.250246	8.589206	8.014109	7.262572	7.129557
12.878147	9.913659	9.811856	9.238879	8.579093	8.004974	7.254609	7.121807
12.903153	9.899135	9.798952	9.227511	8.568981	7.995839	7.246610	7.114021
12.928159	9.884611	9.786047	9.216142	8.558868	7.986703	7.238612	7.106236
12.953165	9.870087	9.773142	9.204774	8.548756	7.977568	7.230613	7.098450
12.978171	9.855563	9.760237	9.193406	8.538643	7.968432	7.222615	7.090664
13.003177	9.841039	9.747332	9.182038	8.528531	7.959297	7.214617	7.082879
13.028183	9.826515	9.734427	9.170670	8.518418	7.950162	7.206618	7.075093
13.053189	9.811991	9.721522	9.159302	8.508306	7.941026	7.198620	7.067307
13.078196	9.797467	9.708618	9.147934	8.498194	7.931891	7.190621	7.059521
13.103202	9.782943	9.695713	9.136565	8.488081	7.922755	7.182623	7.051736
13.128208	9.768416	9.682802	9.125190	8.477962	7.913612	7.174619	7.043944
13.153214	9.753807	9.669688	9.113584	8.467631	7.904213	7.166437	7.035961
13.178220	9.739198	9.656574	9.101977	8.457301	7.894814	7.158256	7.027977
13.203226	9.724589	9.643461	9.090370	8.446970	7.885415	7.150074	7.019994
13.228232	9.709980	9.630347	9.078764	8.436640	7.876016	7.141893	7.012011
13.253238	9.695371	9.617234	9.067157	8.426309	7.866618	7.133711	7.004027
13.278244	9.680762	9.604120	9.055551	8.415978	7.857219	7.125529	6.996044
13.303251	9.666153	9.591007	9.043944	8.405648	7.847820	7.117348	6.988061
13.328257	9.651544	9.577893	9.032338	8.395317	7.838421	7.109166	6.980077
13.353263	9.636935	9.564780	9.020731	8.384987	7.829022	7.100985	6.972094
13.378269	9.622323	9.551661	9.009120	8.374650	7.819619	7.092799	6.964107
13.403275	9.607629	9.538390	8.997369	8.364146	7.810100	7.084489	6.956015
13.428281	9.592936	9.525120	8.985619	8.353641	7.800580	7.076180	6.947923
13.453287	9.578242	9.511849	8.973868	8.343136	7.791061	7.067870	6.939831
13.478293	9.563549	9.498579	8.962118	8.332632	7.781542	7.059560	6.931739
13.503299	9.548855	9.485308	8.950367	8.322127	7.772023	7.051251	6.923646
13.528306	9.534161	9.472038	8.938617	8.311622	7.762503	7.042941	6.915554
13.553312	9.519468	9.458767	8.926866	8.301118	7.752984	7.034631	6.907462
13.578318	9.504774	9.445497	8.915115	8.290613	7.743465	7.026321	6.899370
13.603324	9.490080	9.432226	8.903365	8.280108	7.733945	7.018012	6.891278
13.628330	9.475402	9.418971	8.891626	8.269616	7.724437	7.009712	6.883194
13.653336	9.461133	9.406118	8.880210	8.259460	7.715241	7.001677	6.875336
13.678342	9.446863	9.393266	8.868795	8.249303	7.706045	6.993642	6.867478
13.703348	9.432594	9.380413	8.857379	8.239147	7.696849	6.985607	6.859621
13.728354	9.418325	9.367561	8.845963	8.228991	7.687653	6.977572	6.851763
13.753361	9.404056	9.354708	8.834548	8.218835	7.678457	6.969537	6.843905
13.778367	9.389786	9.341856	8.823132	8.208679	7.669260	6.961503	6.836047
13.803373	9.375517	9.329004	8.811716	8.198523	7.660064	6.953468	6.828190
13.828379	9.361248	9.316151	8.800301	8.188367	7.650868	6.945433	6.820332
13.853385	9.346979	9.303299	8.788885	8.178210	7.641672	6.937398	6.812474
13.878391	9.332734	9.290468	8.777489	8.168071	7.632489	6.929374	6.804629
13.903397	9.319114	9.278190	8.766599	8.158350	7.623657	6.921632	6.797096
13.928403	9.305495	9.265913	8.755709	8.148630	7.614825	6.913890	6.789562
13.953409	9.291875	9.253635	8.744819	8.138910	7.605992	6.906148	6.782029
13.978416	9.278255	9.241357	8.733929	8.129190	7.597160	6.898406	6.774496
